ru,data,refeicao,id_preparacao,tipo_preparacao,preparacao,temperatura_c,temperatura_valida,temperatura_plausivel,classe_termica,limite_referencia,status_temperatura
P1,2026-01-20,Almoço,169,Suco SA,Seriguela,7.5,True,True,fria,< 10°C,CONFORME
P1,2026-01-20,Jantar,97,PV,Carne Moída Refogada,67.4,True,True,quente,> 60°C,CONFORME
P1,2026-01-20,Jantar,52,PB,Cubos de Frango Acebolado,65.8,True,True,quente,> 60°C,CONFORME
P1,2026-01-20,Jantar,207,VEG,Soja Tropical,56.1,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-20,Jantar,4,Arroz/Baião,Arroz Branco,78.1,True,True,quente,> 60°C,CONFORME
P1,2026-01-20,Jantar,2,Arroz Integral,Arroz Integral,66.4,True,True,quente,> 60°C,CONFORME
P1,2026-01-20,Jantar,22,Feijão,Feijão Carioca,82.4,True,True,quente,> 60°C,CONFORME
P1,2026-01-20,Jantar,40,Guarnição,Macarrão,34.9,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-20,Jantar,142,Salada,Salada Crua,14.2,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-20,Jantar,148,Sobremesa,Maçã,,False,False,,,SEM_MEDICAO
P1,2026-01-20,Jantar,157,Suco,Goiaba,11.2,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-20,Jantar,166,Suco SA,Goiaba,12.8,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-21,Almoço,119,PV,Feijoada,77.7,True,True,quente,> 60°C,CONFORME
P1,2026-01-21,Almoço,61,PB,Cubos de Frango com Ervas,59.1,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-01-21,Almoço,188,VEG,Feijoada Vegetariana,74.6,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-21,Almoço,4,Arroz/Baião,Arroz Branco,68.7,True,True,quente,> 60°C,CONFORME
P1,2026-01-21,Almoço,2,Arroz Integral,Arroz Integral,71.6,True,True,quente,> 60°C,CONFORME
P1,2026-01-21,Almoço,22,Feijão,Feijão Carioca,71.8,True,True,quente,> 60°C,CONFORME
P1,2026-01-21,Almoço,38,Guarnição,Farofa Branca com Soja,43.2,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-21,Almoço,142,Salada,Salada Crua,12.7,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-21,Almoço,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
P1,2026-01-21,Almoço,154,Suco,Acerola,8.7,True,True,fria,< 10°C,CONFORME
P1,2026-01-21,Almoço,163,Suco SA,Acerola,10.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-21,Jantar,130,PV,Picadinho com Legumes,82.8,True,True,quente,> 60°C,CONFORME
P1,2026-01-21,Jantar,81,PB,Sobrecoxa Assada,60.3,True,True,quente,> 60°C,CONFORME
P1,2026-01-21,Jantar,177,VEG,Bobó de Legumes,71.4,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-21,Jantar,4,Arroz/Baião,Arroz Branco,81.2,True,True,quente,> 60°C,CONFORME
P1,2026-01-21,Jantar,2,Arroz Integral,Arroz Integral,80.9,True,True,quente,> 60°C,CONFORME
P1,2026-01-21,Jantar,23,Feijão,Feijão de Corda,75.8,True,True,quente,> 60°C,CONFORME
P1,2026-01-21,Jantar,36,Guarnição,Cuscuz,65.2,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-21,Jantar,141,Salada,Salada Cozida,74.1,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-21,Jantar,150,Sobremesa,Melão Espanhol,14.6,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-21,Jantar,159,Suco,Manga,13.8,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-21,Jantar,168,Suco SA,Manga,13.4,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-22,Almoço,94,PV,Assado de Panela,58.4,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-01-22,Almoço,78,PB,Peixe ao M. de Peixada,68.1,True,True,quente,> 60°C,CONFORME
P1,2026-01-22,Almoço,208,VEG,Soja à Bolonhesa,65.4,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-22,Almoço,4,Arroz/Baião,Arroz Branco,71.2,True,True,quente,> 60°C,CONFORME
P1,2026-01-22,Almoço,2,Arroz Integral,Arroz Integral,76.6,True,True,quente,> 60°C,CONFORME
P1,2026-01-22,Almoço,23,Feijão,Feijão de Corda,73.0,True,True,quente,> 60°C,CONFORME
P1,2026-01-22,Almoço,40,Guarnição,Macarrão,37.1,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-22,Almoço,142,Salada,Salada Crua,12.4,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-22,Almoço,151,Sobremesa,Melão Japonês,12.9,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-22,Almoço,155,Suco,Caju,8.6,True,True,fria,< 10°C,CONFORME
P1,2026-01-22,Almoço,164,Suco SA,Caju,7.7,True,True,fria,< 10°C,CONFORME
P1,2026-01-22,Jantar,108,PV,Cubo suíno acebolado,79.4,True,True,quente,> 60°C,CONFORME
P1,2026-01-22,Jantar,61,PB,Cubos de Frango com Ervas,86.4,True,True,quente,> 60°C,CONFORME
P1,2026-01-22,Jantar,182,VEG,Bolo Salgado Vegano,77.3,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-22,Jantar,5,Arroz/Baião,Baião,81.9,True,True,quente,> 60°C,CONFORME
P1,2026-01-22,Jantar,2,Arroz Integral,Arroz Integral,75.4,True,True,quente,> 60°C,CONFORME
P1,2026-01-22,Jantar,22,Feijão,Feijão Carioca,77.1,True,True,quente,> 60°C,CONFORME
P1,2026-01-22,Jantar,44,Guarnição,Purê,86.6,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-22,Jantar,143,Salada,Vinagrete,15.4,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-22,Jantar,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
P1,2026-01-22,Jantar,158,Suco,Graviola,12.1,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-22,Jantar,167,Suco SA,Graviola,13.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-23,Almoço,131,PV,Picadinho de Carne com Legumes,76.3,True,True,quente,> 60°C,CONFORME
P1,2026-01-23,Almoço,72,PB,Isca de Frango ao Molho,54.5,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-01-23,Almoço,200,VEG,Refogado  de Soja,60.2,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-23,Almoço,4,Arroz/Baião,Arroz Branco,69.6,True,True,quente,> 60°C,CONFORME
P1,2026-01-23,Almoço,2,Arroz Integral,Arroz Integral,80.2,True,True,quente,> 60°C,CONFORME
P1,2026-01-23,Almoço,22,Feijão,Feijão Carioca,78.9,True,True,quente,> 60°C,CONFORME
P1,2026-01-23,Almoço,35,Guarnição,Batata Souté,70.2,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-23,Almoço,142,Salada,Salada Crua,11.5,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-23,Almoço,148,Sobremesa,Maçã,,False,False,,,SEM_MEDICAO
P1,2026-01-23,Almoço,156,Suco,Cajá,9.8,True,True,fria,< 10°C,CONFORME
P1,2026-01-23,Almoço,165,Suco SA,Cajá,10.1,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-23,Jantar,127,PV,Lasanha de Calabresa,71.9,True,True,quente,> 60°C,CONFORME
P1,2026-01-23,Jantar,81,PB,Sobrecoxa Assada,68.6,True,True,quente,> 60°C,CONFORME
P1,2026-01-23,Jantar,195,VEG,Lasanha de Brócolis,72.8,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-23,Jantar,4,Arroz/Baião,Arroz Branco,73.5,True,True,quente,> 60°C,CONFORME
P1,2026-01-23,Jantar,2,Arroz Integral,Arroz Integral,81.6,True,True,quente,> 60°C,CONFORME
P1,2026-01-23,Jantar,23,Feijão,Feijão de Corda,72.6,True,True,quente,> 60°C,CONFORME
P1,2026-01-23,Jantar,38,Guarnição,Farofa Branca com Soja,47.8,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-23,Jantar,142,Salada,Salada Crua,15.1,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-23,Jantar,146,Sobremesa,Banana,,False,False,,,SEM_MEDICAO
P1,2026-01-23,Jantar,157,Suco,Goiaba,8.4,True,True,fria,< 10°C,CONFORME
P1,2026-01-23,Jantar,166,Suco SA,Goiaba,11.2,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-26,Almoço,113,PV,Cubos de Carne ao M. Madeira,72.9,True,True,quente,> 60°C,CONFORME
P1,2026-01-26,Almoço,91,PB,Sobrecoxa com Gergelim,74.2,True,True,quente,> 60°C,CONFORME
P1,2026-01-26,Almoço,212,VEG,Vatapá Vegano,77.1,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-26,Almoço,4,Arroz/Baião,Arroz Branco,83.7,True,True,quente,> 60°C,CONFORME
P1,2026-01-26,Almoço,2,Arroz Integral,Arroz Integral,74.3,True,True,quente,> 60°C,CONFORME
P1,2026-01-26,Almoço,22,Feijão,Feijão Carioca,73.3,True,True,quente,> 60°C,CONFORME
P1,2026-01-26,Almoço,37,Guarnição,Farofa,46.3,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-26,Almoço,142,Salada,Salada Crua,12.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-26,Almoço,146,Sobremesa,Banana,,False,False,,,SEM_MEDICAO
P1,2026-01-26,Almoço,157,Suco,Goiaba,10.1,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-26,Almoço,166,Suco SA,Goiaba,12.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-26,Jantar,135,PV,Suíno à Carioca,47.2,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-01-26,Jantar,56,PB,Cubos de Frango ao M. de Ervas,55.8,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-01-26,Jantar,187,VEG,Estrogonofe de Legumes,68.9,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-26,Jantar,4,Arroz/Baião,Arroz Branco,75.5,True,True,quente,> 60°C,CONFORME
P1,2026-01-26,Jantar,2,Arroz Integral,Arroz Integral,80.3,True,True,quente,> 60°C,CONFORME
P1,2026-01-26,Jantar,23,Feijão,Feijão de Corda,62.8,True,True,quente,> 60°C,CONFORME
P1,2026-01-26,Jantar,35,Guarnição,Batata Souté,70.8,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-26,Jantar,142,Salada,Salada Crua,16.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-26,Jantar,145,Sobremesa,Abacaxi,20.4,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-26,Jantar,160,Suco,Seriguela,14.8,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-26,Jantar,169,Suco SA,Seriguela,13.7,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-27,Almoço,111,PV,Cubos Suíno ao molho barbecue,67.7,True,True,quente,> 60°C,CONFORME
P1,2026-01-27,Almoço,68,PB,Isca de Frango Acebolado,54.6,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-01-27,Almoço,189,VEG,Guisado de Lentilha,71.9,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-27,Almoço,5,Arroz/Baião,Baião,72.9,True,True,quente,> 60°C,CONFORME
P1,2026-01-27,Almoço,2,Arroz Integral,Arroz Integral,71.1,True,True,quente,> 60°C,CONFORME
P1,2026-01-27,Almoço,23,Feijão,Feijão de Corda,65.8,True,True,quente,> 60°C,CONFORME
P1,2026-01-27,Almoço,44,Guarnição,Purê,83.6,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-27,Almoço,142,Salada,Salada Crua,13.9,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-27,Almoço,149,Sobremesa,Melancia,18.9,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-27,Almoço,159,Suco,Manga,9.1,True,True,fria,< 10°C,CONFORME
P1,2026-01-27,Almoço,168,Suco SA,Manga,12.2,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-27,Jantar,98,PV,Carne Moída ao M. Tomate,71.2,True,True,quente,> 60°C,CONFORME
P1,2026-01-27,Jantar,87,PB,Sobrecoxa Desosssada Crocante,59.2,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-01-27,Jantar,208,VEG,Soja à Bolonhesa,79.1,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-27,Jantar,4,Arroz/Baião,Arroz Branco,78.8,True,True,quente,> 60°C,CONFORME
P1,2026-01-27,Jantar,2,Arroz Integral,Arroz Integral,80.3,True,True,quente,> 60°C,CONFORME
P1,2026-01-27,Jantar,22,Feijão,Feijão Carioca,79.1,True,True,quente,> 60°C,CONFORME
P1,2026-01-27,Jantar,40,Guarnição,Macarrão,36.2,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-27,Jantar,142,Salada,Salada Crua,13.6,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-27,Jantar,148,Sobremesa,Maçã,,False,False,,,SEM_MEDICAO
P1,2026-01-27,Jantar,154,Suco,Acerola,10.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-27,Jantar,163,Suco SA,Acerola,10.7,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-28,Almoço,119,PV,Feijoada,78.9,True,True,quente,> 60°C,CONFORME
P1,2026-01-28,Almoço,81,PB,Sobrecoxa Assada,56.2,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-01-28,Almoço,200,VEG,Refogado  de Soja,67.6,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-28,Almoço,4,Arroz/Baião,Arroz Branco,74.2,True,True,quente,> 60°C,CONFORME
P1,2026-01-28,Almoço,2,Arroz Integral,Arroz Integral,71.3,True,True,quente,> 60°C,CONFORME
P1,2026-01-28,Almoço,22,Feijão,Feijão Carioca,69.7,True,True,quente,> 60°C,CONFORME
P1,2026-01-28,Almoço,38,Guarnição,Farofa Branca com Soja,43.4,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-28,Almoço,142,Salada,Salada Crua,17.8,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-28,Almoço,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
P1,2026-01-28,Almoço,154,Suco,Acerola,7.4,True,True,fria,< 10°C,CONFORME
P1,2026-01-28,Almoço,163,Suco SA,Acerola,10.6,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-28,Jantar,118,PV,Estrogonofe de Carne,78.3,True,True,quente,> 60°C,CONFORME
P1,2026-01-28,Jantar,57,PB,Cubos de Frango ao M. de Legumes,61.5,True,True,quente,> 60°C,CONFORME
P1,2026-01-28,Jantar,172,VEG,Almôndegas de Lentilha,61.7,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-28,Jantar,4,Arroz/Baião,Arroz Branco,77.1,True,True,quente,> 60°C,CONFORME
P1,2026-01-28,Jantar,2,Arroz Integral,Arroz Integral,78.2,True,True,quente,> 60°C,CONFORME
P1,2026-01-28,Jantar,23,Feijão,Feijão de Corda,76.0,True,True,quente,> 60°C,CONFORME
P1,2026-01-28,Jantar,36,Guarnição,Cuscuz,61.9,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-28,Jantar,141,Salada,Salada Cozida,70.4,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-28,Jantar,150,Sobremesa,Melão Espanhol,15.8,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-28,Jantar,161,Suco,Tamarindo,15.7,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-28,Jantar,170,Suco SA,Tamarindo,15.4,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-29,Almoço,97,PV,Carne Moída Refogada,72.3,True,True,quente,> 60°C,CONFORME
P1,2026-01-29,Almoço,58,PB,Cubos de Frango ao M. de Tomate,68.3,True,True,quente,> 60°C,CONFORME
P1,2026-01-29,Almoço,174,VEG,Assado de Grão de Bico,61.5,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-29,Almoço,4,Arroz/Baião,Arroz Branco,76.6,True,True,quente,> 60°C,CONFORME
P1,2026-01-29,Almoço,2,Arroz Integral,Arroz Integral,70.7,True,True,quente,> 60°C,CONFORME
P1,2026-01-29,Almoço,23,Feijão,Feijão de Corda,68.2,True,True,quente,> 60°C,CONFORME
P1,2026-01-29,Almoço,40,Guarnição,Macarrão,34.8,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-29,Almoço,142,Salada,Salada Crua,11.7,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-29,Almoço,151,Sobremesa,Melão Japonês,17.8,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-29,Almoço,155,Suco,Caju,9.1,True,True,fria,< 10°C,CONFORME
P1,2026-01-29,Almoço,164,Suco SA,Caju,11.5,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-29,Jantar,122,PV,Isca de Carne Chinesa,80.1,True,True,quente,> 60°C,CONFORME
P1,2026-01-29,Jantar,77,PB,Peixe ao M. Branco,60.3,True,True,quente,> 60°C,CONFORME
P1,2026-01-29,Jantar,213,VEG,Yakissoba Vegetariano,61.3,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-29,Jantar,5,Arroz/Baião,Baião,77.1,True,True,quente,> 60°C,CONFORME
P1,2026-01-29,Jantar,2,Arroz Integral,Arroz Integral,65.7,True,True,quente,> 60°C,CONFORME
P1,2026-01-29,Jantar,22,Feijão,Feijão Carioca,73.7,True,True,quente,> 60°C,CONFORME
P1,2026-01-29,Jantar,37,Guarnição,Farofa,43.6,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-29,Jantar,143,Salada,Vinagrete,16.1,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-29,Jantar,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
P1,2026-01-29,Jantar,159,Suco,Manga,13.7,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-29,Jantar,168,Suco SA,Manga,14.1,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-30,Almoço,121,PV,Isca de Carne Acebolada,72.3,True,True,quente,> 60°C,CONFORME
P1,2026-01-30,Almoço,90,PB,Sobrecoxa ao Molho,61.0,True,True,quente,> 60°C,CONFORME
P1,2026-01-30,Almoço,192,VEG,Jardineira de Soja,67.8,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-30,Almoço,4,Arroz/Baião,Arroz Branco,72.2,True,True,quente,> 60°C,CONFORME
P1,2026-01-30,Almoço,2,Arroz Integral,Arroz Integral,74.8,True,True,quente,> 60°C,CONFORME
P1,2026-01-30,Almoço,22,Feijão,Feijão Carioca,76.1,True,True,quente,> 60°C,CONFORME
P1,2026-01-30,Almoço,36,Guarnição,Cuscuz,71.3,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-30,Almoço,142,Salada,Salada Crua,13.9,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-30,Almoço,148,Sobremesa,Maçã,,False,False,,,SEM_MEDICAO
P1,2026-01-30,Almoço,156,Suco,Cajá,10.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-30,Almoço,165,Suco SA,Cajá,14.5,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-30,Jantar,108,PV,Cubo suíno acebolado,80.4,True,True,quente,> 60°C,CONFORME
P1,2026-01-30,Jantar,51,PB,Creme de Frango,83.5,True,True,quente,> 60°C,CONFORME
P1,2026-01-30,Jantar,184,VEG,Escondidinho de Legumes,65.9,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-30,Jantar,4,Arroz/Baião,Arroz Branco,80.8,True,True,quente,> 60°C,CONFORME
P1,2026-01-30,Jantar,2,Arroz Integral,Arroz Integral,82.2,True,True,quente,> 60°C,CONFORME
P1,2026-01-30,Jantar,23,Feijão,Feijão de Corda,66.4,True,True,quente,> 60°C,CONFORME
P1,2026-01-30,Jantar,38,Guarnição,Farofa Branca com Soja,52.5,True,True,,,SEM_CLASSIFICACAO
P1,2026-01-30,Jantar,142,Salada,Salada Crua,16.2,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-30,Jantar,146,Sobremesa,Banana,,False,False,,,SEM_MEDICAO
P1,2026-01-30,Jantar,155,Suco,Caju,16.4,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-01-30,Jantar,164,Suco SA,Caju,17.1,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-02-02,Almoço,103,PV,Cozido Bovino à Calabresa,83.9,True,True,quente,> 60°C,CONFORME
P1,2026-02-02,Almoço,55,PB,Cubos de Frango ao M. Vermelho,65.4,True,True,quente,> 60°C,CONFORME
P1,2026-02-02,Almoço,207,VEG,Soja Tropical,68.3,True,True,,,SEM_CLASSIFICACAO
P1,2026-02-02,Almoço,4,Arroz/Baião,Arroz Branco,71.3,True,True,quente,> 60°C,CONFORME
P1,2026-02-02,Almoço,2,Arroz Integral,Arroz Integral,76.8,True,True,quente,> 60°C,CONFORME
P1,2026-02-02,Almoço,22,Feijão,Feijão Carioca,78.8,True,True,quente,> 60°C,CONFORME
P1,2026-02-02,Almoço,37,Guarnição,Farofa,43.6,True,True,,,SEM_CLASSIFICACAO
P1,2026-02-02,Almoço,142,Salada,Salada Crua,9.9,True,True,fria,< 10°C,CONFORME
P1,2026-02-02,Almoço,146,Sobremesa,Banana,,False,False,,,SEM_MEDICAO
P1,2026-02-02,Almoço,157,Suco,Goiaba,10.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-02-02,Almoço,166,Suco SA,Goiaba,10.8,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-02-02,Jantar,111,PV,Cubos Suíno ao molho barbecue,76.3,True,True,quente,> 60°C,CONFORME
P1,2026-02-02,Jantar,88,PB,Sobrecoxa ao M. de Ervas,66.9,True,True,quente,> 60°C,CONFORME
P1,2026-02-02,Jantar,179,VEG,Bolinha de grão de bico,60.1,True,True,,,SEM_CLASSIFICACAO
P1,2026-02-02,Jantar,4,Arroz/Baião,Arroz Branco,72.4,True,True,quente,> 60°C,CONFORME
P1,2026-02-02,Jantar,2,Arroz Integral,Arroz Integral,76.1,True,True,quente,> 60°C,CONFORME
P1,2026-02-02,Jantar,23,Feijão,Feijão de Corda,70.2,True,True,quente,> 60°C,CONFORME
P1,2026-02-02,Jantar,44,Guarnição,Purê,78.1,True,True,,,SEM_CLASSIFICACAO
P1,2026-02-02,Jantar,142,Salada,Salada Crua,17.3,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-02-02,Jantar,145,Sobremesa,Abacaxi,15.9,True,True,,,SEM_CLASSIFICACAO
P1,2026-02-02,Jantar,160,Suco,Seriguela,13.6,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-02-02,Jantar,169,Suco SA,Seriguela,13.5,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-02-03,Almoço,129,PV,Paçoca de Carne,59.3,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-02-03,Almoço,81,PB,Sobrecoxa Assada,70.5,True,True,quente,> 60°C,CONFORME
P1,2026-02-03,Almoço,173,VEG,Arroz Cremoso de Lentilha,67.1,True,True,,,SEM_CLASSIFICACAO
P1,2026-02-03,Almoço,5,Arroz/Baião,Baião,73.4,True,True,quente,> 60°C,CONFORME
P1,2026-02-03,Almoço,2,Arroz Integral,Arroz Integral,79.2,True,True,quente,> 60°C,CONFORME
P1,2026-02-03,Almoço,23,Feijão,Feijão de Corda,80.4,True,True,quente,> 60°C,CONFORME
P1,2026-02-03,Almoço,44,Guarnição,Purê,83.8,True,True,,,SEM_CLASSIFICACAO
P1,2026-02-03,Almoço,142,Salada,Salada Crua,18.8,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-02-03,Almoço,149,Sobremesa,Melancia,14.1,True,True,,,SEM_CLASSIFICACAO
P1,2026-02-03,Almoço,155,Suco,Caju,11.7,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-02-03,Almoço,164,Suco SA,Caju,13.3,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-02-03,Jantar,97,PV,Carne Moída Refogada,72.3,True,True,quente,> 60°C,CONFORME
P1,2026-02-03,Jantar,60,PB,Cubos de Frango com Batata Rústica,63.3,True,True,quente,> 60°C,CONFORME
P1,2026-02-03,Jantar,192,VEG,Jardineira de Soja,71.1,True,True,,,SEM_CLASSIFICACAO
P1,2026-02-03,Jantar,4,Arroz/Baião,Arroz Branco,71.2,True,True,quente,> 60°C,CONFORME
P1,2026-02-03,Jantar,2,Arroz Integral,Arroz Integral,80.1,True,True,quente,> 60°C,CONFORME
P1,2026-02-03,Jantar,22,Feijão,Feijão Carioca,70.4,True,True,quente,> 60°C,CONFORME
P1,2026-02-03,Jantar,40,Guarnição,Macarrão,35.6,True,True,,,SEM_CLASSIFICACAO
P1,2026-02-03,Jantar,142,Salada,Salada Crua,12.2,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-02-03,Jantar,148,Sobremesa,Maçã,,False,False,,,SEM_MEDICAO
P1,2026-02-03,Jantar,161,Suco,Tamarindo,15.7,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-02-03,Jantar,170,Suco SA,Tamarindo,16.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-02-04,Almoço,119,PV,Feijoada,83.2,True,True,quente,> 60°C,CONFORME
P1,2026-02-04,Almoço,71,PB,Isca de Frango ao M. de Legumes,59.5,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-02-04,Almoço,177,VEG,Bobó de Legumes,67.6,True,True,,,SEM_CLASSIFICACAO
P1,2026-02-04,Almoço,4,Arroz/Baião,Arroz Branco,71.1,True,True,quente,> 60°C,CONFORME
P1,2026-02-04,Almoço,2,Arroz Integral,Arroz Integral,73.1,True,True,quente,> 60°C,CONFORME
P1,2026-02-04,Almoço,22,Feijão,Feijão Carioca,81.5,True,True,quente,> 60°C,CONFORME
P1,2026-02-04,Almoço,38,Guarnição,Farofa Branca com Soja,53.9,True,True,,,SEM_CLASSIFICACAO
P1,2026-02-04,Almoço,142,Salada,Salada Crua,16.2,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-02-04,Almoço,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
P1,2026-02-04,Almoço,154,Suco,Acerola,9.0,True,True,fria,< 10°C,CONFORME
P1,2026-02-04,Almoço,163,Suco SA,Acerola,11.1,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-02-04,Jantar,94,PV,Assado de Panela,70.3,True,True,quente,> 60°C,CONFORME
P1,2026-02-04,Jantar,81,PB,Sobrecoxa Assada,60.1,True,True,quente,> 60°C,CONFORME
P1,2026-02-04,Jantar,194,VEG,Lasanha de Batatas,69.5,True,True,,,SEM_CLASSIFICACAO
P1,2026-02-04,Jantar,4,Arroz/Baião,Arroz Branco,77.3,True,True,quente,> 60°C,CONFORME
P1,2026-02-04,Jantar,2,Arroz Integral,Arroz Integral,70.9,True,True,quente,> 60°C,CONFORME
P1,2026-02-04,Jantar,23,Feijão,Feijão de Corda,65.4,True,True,quente,> 60°C,CONFORME
P1,2026-02-04,Jantar,36,Guarnição,Cuscuz,64.3,True,True,,,SEM_CLASSIFICACAO
P1,2026-02-04,Jantar,141,Salada,Salada Cozida,63.8,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-02-04,Jantar,151,Sobremesa,Melão Japonês,18.3,True,True,,,SEM_CLASSIFICACAO
P1,2026-02-04,Jantar,159,Suco,Manga,13.1,True,True,fria,< 10°C,NAO_CONFORME
